date,gas_price,cpi,fafh_cpi,real_dpi,rest_less_grocery_yoy,unemployment,sentiment,real_rest_spend,qsr_traffic,casual_traffic,real_gas,cum_inflation,real_gas_yoy,real_rest_spend_yoy,real_dpi_yoy,gas_x_cuminflation,real_gas_yoy_lag1,real_gas_yoy_lag3,real_gas_yoy_lag6,rest_gro_spread_level
2001-04-01,1.552,176.4,172.7,10233.1,-0.008049501775725165,0.044000000000000004,88.4,12609.72785176607,,,2.249278964474679,60.72226799604794,0.026354933327142005,-0.008468868985931133,0.03221804169986986,1.6003313245086923,-0.09749722438228448,0.08230100146499852,0.1904372731491839,97.90249433106575
2001-05-01,1.702,177.3,173.1,10214.7,-0.003737565407394783,0.043,92.0,13284.806470248412,,,2.454149446324497,60.8629101917539,0.10520696193481283,0.021068150405447295,0.026138932141242632,6.403201875785784,0.026354933327142005,0.0171156004489339,0.17225530712054948,97.6311336717428
2001-06-01,1.616,177.7,173.6,10218.1,-0.006164905012304933,0.045,92.6,13398.041474654377,,,2.3248991258675673,61.03871293638634,-0.04103911964852669,0.02486719868732279,0.023621810604770532,-2.504975043388433,0.10520696193481283,-0.09749722438228448,0.09588789638351924,97.69274057400112
2001-07-01,1.421,177.4,174.1,10370.7,-0.003072646775475585,0.046,92.4,13524.411257897758,,,2.0478146613115373,61.2145156810188,-0.10809006372584296,0.016118515888617235,0.033360236750067385,-6.6166809009079355,-0.04103911964852669,0.026354933327142005,0.08230100146499852,98.13979706877113
2001-08-01,1.421,177.4,174.7,10543.1,-0.0012741966451974562,0.049,91.5,13767.601602747567,,,2.0478146613115373,61.42547897457773,-0.05573221081145563,0.04862427952984305,0.04404701781487974,-3.4233777434058013,-0.10809006372584296,0.10520696193481283,0.0171156004489339,98.47801578354002
2001-09-01,1.522,178.1,175.1,10452.8,-0.0013424009461857622,0.05,81.8,12262.135922330097,,,2.184745827250609,61.566121170283694,-0.042874789444132366,-0.02321207684920279,0.03387634392649086,-2.6396344820678537,-0.05573221081145563,-0.04103911964852669,-0.09749722438228448,98.31555306007861
2001-10-01,1.315,177.6,175.6,10267.7,-0.004973124350693414,0.053,82.7,12566.628701594533,,,1.8929231254692194,61.74192391491614,-0.15952730635335077,-0.009168541191004742,0.012673583714691405,-9.849522811220101,-0.042874789444132366,-0.10809006372584296,0.026354933327142005,98.87387387387388
2001-11-01,1.171,177.5,175.8,10279.7,-0.0031798355142675927,0.055,83.9,12242.320819112629,,,1.6865869018779345,61.81224501276913,-0.2424328966548135,0.015525006122476759,0.013427317986888232,-14.98532160718267,-0.15952730635335077,-0.05573221081145563,0.10520696193481283,99.04225352112677
2001-12-01,1.086,177.4,176.0,10298.9,0.004005481909972408,0.057,88.8,13335.795454545454,,,1.5650434357384444,61.88256611062211,-0.2592799199338094,0.05164313386415054,0.013242426925612172,-16.044906786460768,-0.2424328966548135,-0.042874789444132366,-0.04103911964852669,99.2108229988726
2002-01-01,1.107,177.7,176.4,10514.7,-0.00017119441659674273,0.057,93.0,12067.460317460318,,,1.5926134482273497,62.02320830632807,-0.2440097864170102,0.023891242222018105,0.02967184699903047,-15.134269811724847,-0.2592799199338094,-0.15952730635335077,-0.10809006372584296,99.26842993809792
2002-02-01,1.114,178.0,177.0,10531.6,0.006374979308622963,0.057,90.7,11989.830508474575,,,1.5999830215355808,62.234171599887,-0.24035645098798908,0.02276707117970811,0.03014652659584871,-14.958384615926342,-0.2440097864170102,-0.2424328966548135,-0.05573221081145563,99.43820224719101
2002-03-01,1.249,178.5,177.1,10539.0,0.004035028022620235,0.057,95.7,13482.778091473745,,,1.7888519696545289,62.2693321488135,-0.12547429191690873,0.01992477725816677,0.027753939772195313,-7.813200359511175,-0.24035645098798908,-0.2592799199338094,-0.042874789444132366,99.21568627450979
2002-04-01,1.397,179.3,177.2,10574.2,0.0017089197150121915,0.059000000000000004,93.0,13066.02708803612,,,1.9918943609406954,62.304492697739974,-0.11442982733539953,0.036186287415088225,0.03333300759300695,-7.129492341622046,-0.12547429191690873,-0.2440097864170102,-0.15952730635335077,98.8287785833798
2002-05-01,1.392,179.5,177.6,10616.5,0.010371533795493937,0.057999999999999996,96.9,13702.13963963964,,,1.98255373816156,62.44513489344594,-0.19216258768154115,0.03141432058689397,0.039335467512506384,-11.99961870924747,-0.11442982733539953,-0.24035645098798908,-0.2424328966548135,98.94150417827298
2002-06-01,1.382,179.6,178.2,10648.2,0.016699424959162767,0.057999999999999996,92.4,13542.087542087544,,,1.9672153127319971,62.65609818700487,-0.15384917528501185,0.010751277916676294,0.04209197404605547,-9.639589032647425,-0.19216258768154115,-0.12547429191690873,-0.2592799199338094,99.22048997772828
2002-07-01,1.397,180.0,178.5,10621.0,0.01780156733810001,0.057999999999999996,88.1,13733.333333333334,,,1.9841481050925927,62.76157983378435,-0.0310899992180782,0.015447775984597678,0.024135304270685554,-1.9512574679577082,-0.15384917528501185,-0.11442982733539953,-0.2440097864170102,99.16666666666667
2002-08-01,1.396,180.5,178.8,10623.0,0.01945504219553329,0.057,87.6,14109.060402684563,,,1.9772354921514312,62.86706148056383,-0.03446560398923171,0.02480161830575134,0.007578416215344497,-2.1667512449557957,-0.0310899992180782,-0.19216258768154115,-0.24035645098798908,99.05817174515235
2002-09-01,1.4,180.8,179.2,10633.6,0.017681246365117698,0.057,86.1,12542.968750000002,,,1.9796107116519173,63.00770367626978,-0.09389427046387522,0.022902439627870308,0.017296800857186767,-5.91606237028738,-0.03446560398923171,-0.15384917528501185,-0.12547429191690873,99.1150442477876
2002-10-01,1.445,181.2,179.6,10661.8,0.023350145507480824,0.057,80.6,12865.812917594656,,,2.0387305900478294,63.14834587197573,0.07702767355777707,0.02380783447211754,0.03838250046261571,4.864170171540145,-0.09389427046387522,-0.0310899992180782,-0.11442982733539953,99.11699779249449
2002-11-01,1.419,181.5,179.8,10690.9,0.019326515191384175,0.059000000000000004,84.2,12618.464961067852,,,1.998738378787879,63.21866696982872,0.1850787982299511,0.030724904820986998,0.04000116734924153,11.700434908475403,0.07702767355777707,-0.03446560398923171,-0.19216258768154115,99.0633608815427
2002-12-01,1.386,181.8,180.1,10719.9,0.016426536400062197,0.06,86.7,13300.388672959469,,,1.9490345462046204,63.32414861660819,0.24535492223255462,-0.002655018345674831,0.04087815203565426,15.536891559270634,0.1850787982299511,-0.09389427046387522,-0.15384917528501185,99.06490649064905
2003-01-01,1.458,182.6,179.9,10710.4,0.016420517275705482,0.057999999999999996,82.4,12313.507504168983,,,2.041300473713034,63.253827518755216,0.2817300243101004,0.020389309783158005,0.0186120383843571,17.820502364565804,0.24535492223255462,0.07702767355777707,-0.0310899992180782,98.52135815991238
2003-02-01,1.613,183.6,180.7,10674.0,0.012366675348645773,0.059000000000000004,79.9,11991.14554510238,,,2.246010985384895,63.53511191016712,0.40377176204613097,0.00010967933423877696,0.01352121235139947,25.653684087766297,0.2817300243101004,0.1850787982299511,-0.03446560398923171,98.42047930283225
2003-03-01,1.693,183.9,181.0,10696.5,0.01464347723539361,0.059000000000000004,77.6,13644.198895027625,,,2.3535607590175824,63.64059355694659,0.3156822358376097,0.011972369674760008,0.014944491887275868,20.090204864089475,0.40377176204613097,0.24535492223255462,-0.09389427046387522,98.42305600870039
2003-04-01,1.589,183.2,181.1,10752.7,0.016915650737562737,0.06,86.0,13230.259525124242,,,2.2174233346979624,63.67575410587308,0.11322336072619743,0.012569424200758128,0.016880709651794,7.209582876641915,0.3156822358376097,0.2817300243101004,0.07702767355777707,98.85371179039302
2003-05-01,1.497,182.9,181.5,10832.0,0.008284245784245803,0.061,92.1,14424.79338842975,,,2.0924653758884637,63.81639630157905,0.05543942421900039,0.05274021195197198,0.02029859181462812,3.5379442666910883,0.11322336072619743,0.40377176204613097,0.1850787982299511,99.2345544013122
2003-06-01,1.493,183.1,181.9,10860.6,-0.002067862798456277,0.063,89.7,13943.925233644859,,,2.084594794738759,63.957038497285,0.059667836686239095,0.029673245746524746,0.019947033301403128,3.816178127991508,0.05543942421900039,0.3156822358376097,0.24535492223255462,99.34462042599674
2003-07-01,1.513,183.7,182.3,10991.1,0.0001818411334872927,0.062,90.9,14349.424026330224,,,2.1056198072037744,64.09768069299096,0.061221086167614125,0.044860972791035625,0.03484605969306087,3.924129632849816,0.059667836686239095,0.11322336072619743,0.2817300243101004,99.23788786064236
2003-08-01,1.62,184.5,182.6,11066.7,-0.006731212717054236,0.061,89.3,14788.061336254108,,,2.244754390243903,64.20316233977043,0.13529946187714037,0.04812517022326657,0.04176786218582329,8.686653315381623,0.061221086167614125,0.05543942421900039,0.40377176204613097,98.97018970189701
2003-09-01,1.679,185.1,182.8,10940.8,-0.008987111093011757,0.061,87.7,13041.028446389495,,,2.3189664366108413,64.27348343762341,0.17142548429420423,0.03970827850380254,0.028889557628648754,11.018113025570107,0.13529946187714037,0.059667836686239095,0.3156822358376097,98.75742841707186
2003-10-01,1.564,184.9,183.3,10982.3,-0.015970092268533298,0.06,89.6,13788.325150027276,,,2.1624696610780605,64.44928618225586,0.060694174911717136,0.071702599621283,0.03006059014425322,3.9116962484811517,0.17142548429420423,0.061221086167614125,0.11322336072619743,99.13466738777717
2003-11-01,1.512,185.0,183.8,11048.4,-0.01759369640459285,0.057999999999999996,93.7,13217.083786724701,,,2.0894416540540544,64.62508892688832,0.04538026398491524,0.04743990869759407,0.033439654285420284,2.9327035955508145,0.060694174911717136,0.13529946187714037,0.05543942421900039,99.35135135135135
2003-12-01,1.479,185.5,184.3,11057.2,-0.022160009015268045,0.057,92.6,13863.809007053715,,,2.038329761455526,64.80089167152076,0.04581510134070799,0.042361193191272406,0.0314648457541582,2.9688594188989637,0.04538026398491524,0.17142548429420423,0.059667836686239095,99.35309973045823
2004-01-01,1.572,186.3,184.9,11051.2,-0.013684054272575796,0.057,103.8,13171.984856679284,,,2.157197321524423,65.01185496507969,0.05677598634001102,0.06971834403963673,0.031819539886465575,3.6911121894361423,0.04581510134070799,0.060694174911717136,0.061221086167614125,99.24852388620505
2004-02-01,1.648,186.7,185.5,11071.0,-0.010118350882759586,0.055999999999999994,94.4,13190.835579514825,,,2.2566441206927337,65.22281825863864,0.004734231211258599,0.10004799207048598,0.03719317968896374,0.3087799018862943,0.05677598634001102,0.04538026398491524,0.13529946187714037,99.35725763256562
2004-03-01,1.736,187.1,185.8,11115.6,-0.010663761574974728,0.057999999999999996,95.8,14280.409041980623,,,2.3720624514519866,65.3282999054181,0.007861149266495726,0.046628618642084785,0.039181040527275224,0.5135555168828904,0.004734231211258599,0.04581510134070799,0.17142548429420423,99.30518439337254
2004-04-01,1.798,187.4,186.2,11153.3,-0.009563988339526874,0.055999999999999994,94.2,14085.929108485501,,,2.4528460236570617,65.46894210112406,0.1061694829648605,0.06467519263218868,0.03725575901866485,6.950803733132729,0.007861149266495726,0.05677598634001102,0.060694174911717136,99.35965848452507
2004-05-01,1.983,188.2,186.7,11208.9,-0.020253740842427037,0.055999999999999994,90.2,14627.209426888057,,,2.6937251474495225,65.6447448457565,0.2873451472551909,0.014032508681938394,0.03479505169867059,18.862698874233338,0.1061694829648605,0.004734231211258599,0.04538026398491524,99.2029755579171
2004-06-01,1.969,188.9,187.0,11215.8,-0.015489402536715824,0.055999999999999994,95.6,14300.534759358288,,,2.6647958527439566,65.75022649253599,0.278327979840278,0.025574543734140143,0.032705375393624614,18.30012771370827,0.2873451472551909,0.007861149266495726,0.04581510134070799,98.99417681312863
2004-07-01,1.911,189.1,187.8,11240.5,-0.015640006496750125,0.055,96.7,15140.575079872204,,,2.5835647104706507,66.0315108839479,0.2269853758174789,0.05513469056948006,0.022691086424470708,14.988187313788863,0.278327979840278,0.1061694829648605,0.05677598634001102,99.31253305129562
2004-08-01,1.878,189.2,188.4,11274.6,-0.0071254715833029,0.054000000000000006,95.9,14624.734607218685,,,2.5376086231501063,66.24247417750685,0.13046159267089497,-0.011044499026725996,0.01878608799371073,8.642098683658176,0.2269853758174789,0.2873451472551909,0.004734231211258599,99.57716701902748
2004-09-01,1.87,189.8,188.9,11279.6,0.0006828224540389449,0.054000000000000006,94.2,13604.023292747484,,,2.5188110159817354,66.4182769221393,0.08617829745865824,0.043171046568329485,0.03096665691722733,5.723814025287656,0.13046159267089497,0.278327979840278,0.007861149266495726,99.52581664910431
2004-10-01,2.0,190.8,189.4,11282.5,-0.0014511007614292915,0.055,91.7,14262.935586061247,,,2.679796470999301,66.59407966677175,0.23922962677004045,0.03442118102596603,0.02733489341941131,15.931276823776145,0.08617829745865824,0.2269853758174789,0.1061694829648605,99.26624737945492
2004-11-01,1.979,191.7,189.6,11246.1,-0.0007373379479491682,0.054000000000000006,92.8,13376.582278481013,,,2.639209506607547,66.66440076462472,0.26311711144783656,0.012067600866426664,0.01789399370044542,17.540544565589002,0.23922962677004045,0.13046159267089497,0.2873451472551909,98.90453834115806
2004-12-01,1.841,191.7,189.9,11659.0,0.005915420899501589,0.054000000000000006,97.1,14645.602948920483,,,2.45517165319075,66.7698824114042,0.2045016952691534,0.05639099193223185,0.05442607531744015,13.654554146054187,0.26311711144783656,0.08617829745865824,0.278327979840278,99.06103286384977
2005-01-01,1.831,191.6,190.8,11226.5,0.0057225606976478716,0.053,95.5,13341.719077568132,,,2.4431100213117607,67.0863273517426,0.13253896476437865,0.012886001823998239,0.015862530765889504,8.891552377044183,0.2045016952691534,0.23922962677004045,0.2269853758174789,99.58246346555325
2005-02-01,1.91,192.4,191.4,11229.0,0.010031297366061898,0.054000000000000006,94.1,13311.912225705328,,,2.5379232545045043,67.29729064530154,0.12464487919584988,0.009178845832824356,0.01427152018787825,8.38826266269161,0.13253896476437865,0.26311711144783656,0.13046159267089497,99.48024948024948
2005-03-01,2.079,193.1,191.7,11268.8,0.010027252704075007,0.052000000000000005,92.6,14643.192488262912,,,2.752468776540653,67.40277229208101,0.16036943920081548,0.0254042755509174,0.01378243189751327,10.809344793061296,0.12464487919584988,0.2045016952691534,0.08617829745865824,99.27498705334024
2005-04-01,2.243,193.7,192.1,11304.2,0.0007585237024816394,0.052000000000000005,87.7,14790.733992712128,,,2.9603962024608506,67.54341448778696,0.20692296781314412,0.05003609480059401,0.013529628002474814,13.976283782046194,0.16036943920081548,0.13253896476437865,0.23922962677004045,99.17398038203407
2005-05-01,2.161,193.6,192.6,11352.7,0.012308895230582984,0.051,86.9,15076.843198338525,,,2.853642730285813,67.71921723241941,0.05936670375880926,0.03073954561858816,0.012829091168625073,4.020266708215494,0.20692296781314412,0.12464487919584988,0.26311711144783656,99.48347107438018
2005-06-01,2.156,193.7,193.2,11375.5,0.019251336898395754,0.05,96.0,14876.293995859214,,,2.8455703131991057,67.93018052597834,0.0678380147841362,0.04026137806658925,0.014238841634123256,4.60824859081036,0.05936670375880926,0.16036943920081548,0.2045016952691534,99.74186886938566
2005-07-01,2.29,194.9,193.6,11387.1,0.015926654105567595,0.05,96.5,15532.024793388431,,,3.0038194757995558,68.07082272168431,0.16266469487901736,0.025854349088537454,0.01304212446065578,11.07271960818646,0.0678380147841362,0.20692296781314412,0.13253896476437865,99.33299127757824
2005-08-01,2.486,196.1,194.2,11405.3,0.015812300600610563,0.049,89.1,15133.882595262618,,,3.240960337412885,68.28178601524326,0.2771710766767732,0.03481416939987558,0.011592428999698257,18.92573614725801,0.16266469487901736,0.05936670375880926,0.12464487919584988,99.03110657827638
2005-09-01,2.903,198.8,194.6,11365.2,0.00978842951172032,0.05,76.9,14076.053442959917,,,3.733196425637156,68.42242821094922,0.4821264485307566,0.034697834607801514,0.007588921592964315,32.9882623131956,0.2771710766767732,0.0678380147841362,0.16036943920081548,97.88732394366197
2005-10-01,2.717,199.1,195.2,11428.7,0.015172833595590296,0.05,74.2,14559.938524590165,,,3.488739673112339,68.63339150450814,0.30186740331491735,0.02082340880927558,0.01295812098382454,20.71818367416198,0.4821264485307566,0.16266469487901736,0.20692296781314412,98.04118533400302
2005-11-01,2.257,198.1,195.6,11500.1,0.016799334201377025,0.05,81.6,13861.451942740285,,,2.912710149335353,68.7740337002141,0.10362975809350017,0.03624764937448055,0.0225856074550288,7.127036475467416,0.30186740331491735,0.2771710766767732,0.05936670375880926,98.73801110550228
2005-12-01,2.185,198.1,196.0,11535.2,0.014606245996048983,0.049,91.5,15141.326530612245,,,2.8197925016826524,68.91467589592007,0.14851134665799837,0.03384794626897225,-0.010618406381336265,10.23461132180259,0.10362975809350017,0.4821264485307566,0.0678380147841362,98.93992932862191
2006-01-01,2.316,199.3,196.6,11651.8,0.007006509985655773,0.047,91.2,14127.67039674466,,,2.970854907175113,69.125639189479,0.21601355700714375,0.05890929906461406,0.0378835790317551,14.932075201711774,0.14851134665799837,0.30186740331491735,0.16266469487901736,98.64525840441544
2006-02-01,2.28,199.4,197.2,11702.8,0.006328603025459678,0.048,86.7,13646.044624746452,,,2.923209077231695,69.33660248303795,0.15181145530833362,0.025100255573794472,0.04219431828301712,10.52609052908541,0.21601355700714375,0.10362975809350017,0.2771710766767732,98.89669007021062
2006-03-01,2.425,199.7,197.6,11747.5,0.008448707485030571,0.047,88.9,15404.352226720646,,,3.10444423927558,69.47724467874392,0.12787627810161606,0.051980450237735676,0.04248012210705676,8.88449146227308,0.15181145530833362,0.14851134665799837,0.4821264485307566,98.94842263395093
2006-04-01,2.742,200.7,198.0,11744.4,0.02123948601331538,0.047,87.4,14962.626262626261,,,3.492772214748381,69.61788687444987,0.17983268990988055,0.011621618643052445,0.03894127846287221,12.519571862474086,0.12787627810161606,0.21601355700714375,0.30186740331491735,98.65470852017938
2006-05-01,2.907,201.3,198.7,11736.8,0.023259661088016692,0.046,79.1,15385.505787619528,,,3.691912865126677,69.86401071693528,0.29375440938848896,0.020472627142200217,0.03383336122684466,20.522861205664388,0.17983268990988055,0.15181145530833362,0.10362975809350017,98.7083954297069
2006-06-01,2.885,201.8,199.2,11751.9,0.01628796813166633,0.046,84.9,15289.156626506025,,,3.6548944644037,70.03981346156775,0.28441544651016515,0.027753056692865208,0.03308865544371664,19.920404819160467,0.29375440938848896,0.12787627810161606,0.14851134665799837,98.71159563924677
2006-07-01,2.981,202.9,199.7,11746.9,0.016771422357546806,0.047,84.7,15527.791687531297,,,3.7560391863808116,70.2156162062002,0.25042107777832756,-0.00027254050347225167,0.031597158187773866,17.583470287226056,0.28441544651016515,0.17983268990988055,0.21601355700714375,98.42286840808279
2006-08-01,2.952,203.8,200.2,11737.0,0.01192864948631489,0.047,82.0,15577.92207792208,,,3.703073729146222,70.39141895083264,0.1425853276878486,0.029340751116865516,0.02908297019806594,10.036783537517108,0.25042107777832756,0.29375440938848896,0.15181145530833362,98.23356231599605
2006-09-01,2.555,202.8,200.5,11800.1,0.008762345689018902,0.045,85.4,14754.613466334164,,,3.2208695779914533,70.49690059761211,-0.13723543827680118,0.04820669558580182,0.03826593460739791,-9.674673050669385,0.1425853276878486,0.28441544651016515,0.12787627810161606,98.86587771203156
2006-10-01,2.245,201.9,201.1,11853.7,0.00818973302599213,0.044000000000000004,93.6,14869.21929388364,,,2.8426946487535085,70.70786389117106,-0.18518006067861392,0.02124190076566146,0.037187081645331466,-13.09368652582223,-0.13723543827680118,0.25042107777832756,0.17983268990988055,99.60376423972262
2006-11-01,2.229,202.0,201.6,11901.9,0.013955933355129568,0.045,92.1,14153.273809523811,,,2.8210376646039608,70.8836666358035,-0.031473260307865125,0.021052763302791266,0.0349388266188988,-2.2309400916045776,-0.18518006067861392,0.1425853276878486,0.29375440938848896,99.8019801980198
2006-12-01,2.313,203.1,202.2,11958.6,0.017548146018971034,0.044000000000000004,91.7,15867.952522255195,,,2.9114939697193503,71.09462992936244,0.03252064397716392,0.047989585996569106,0.03670504195852686,2.3120431486210187,-0.031473260307865125,-0.13723543827680118,0.28441544651016515,99.55686853766618
2007-01-01,2.24,203.437,203.171,11956.6,0.015667350147309467,0.046,96.9,14088.624852956378,,,2.814934287600912,71.43603885943865,-0.052483417886759254,-0.0027637637835377094,0.026159048387373707,-3.7492074796346917,0.03252064397716392,-0.18518006067861392,0.25042107777832756,99.86924699046878
2007-02-01,2.278,204.226,203.909,11996.0,0.005223171223349254,0.045,91.3,13771.339175808816,,,2.8516280240191425,71.69552371051616,-0.024487147966966716,0.009181748595131323,0.025053833270670234,-1.7556188976685796,-0.052483417886759254,-0.031473260307865125,0.1425853276878486,99.84477980276752
2007-03-01,2.563,205.288,204.082,12035.1,-0.0010809116575187794,0.044000000000000004,88.4,15885.771405611471,,,3.191796749363496,71.75635146015897,0.028137889862148047,0.0312521534047856,0.024481804639284954,2.0190723142955393,-0.024487147966966716,0.03252064397716392,-0.13723543827680118,99.41253263707571
2007-04-01,2.845,205.904,204.725,12052.8,-0.004877897852350488,0.045,87.1,15003.052875809013,,,3.5323820789461764,71.9824337897563,0.01134052316109857,0.0027018394012641167,0.02625932359252059,0.8163184575849757,0.028137889862148047,-0.052483417886759254,-0.18518006067861392,99.42740306162095
2007-05-01,3.146,206.755,205.233,12059.9,-0.011109818092890356,0.044000000000000004,88.3,15780.600585675793,,,3.8900293930819894,72.16104937830288,0.053662297890802124,0.0256796756317359,0.02752879830959043,3.8723277278513706,0.01134052316109857,-0.024487147966966716,-0.031473260307865125,99.26386302628715
2007-06-01,3.056,207.234,205.934,12053.3,-0.011678147099833724,0.046,85.3,15832.742529159827,,,3.7700102042457644,72.40752482627757,0.03149632389203494,0.035553687880429896,0.02564691666879404,2.280570854148999,0.053662297890802124,0.028137889862148047,0.03252064397716392,99.37268980958723
2007-07-01,2.965,207.603,206.931,12066.4,-0.009413092668047573,0.047,90.4,15779.172767734173,,,3.6512473788111603,72.75807549907468,-0.027899551194678796,0.01618910694202147,0.02719866517974956,-2.029917652212739,0.03149632389203494,0.01134052316109857,-0.052483417886759254,99.6763052557044
2007-08-01,2.786,207.667,207.756,12070.9,-0.008472840499727852,0.046,83.4,15964.881880667706,,,3.4297606127438,73.04815002771822,-0.07380709550858355,0.024840270789006524,0.02844849620857115,-5.391471785821139,-0.027899551194678796,0.053662297890802124,-0.024487147966966716,100.04285707406568
2007-09-01,2.803,208.547,208.805,12089.6,-0.004898677136289553,0.047,83.4,14560.475084408898,,,3.43612802429828,73.41698418595709,0.06683240072113161,-0.013157808733399556,0.024533690392454233,4.906633306852867,-0.07380709550858355,0.03149632389203494,0.028137889862148047,100.12371311982432
2007-10-01,2.803,209.19,209.275,12080.4,-0.006992319960953841,0.047,80.9,14918.169872177756,,,3.425566189030706,73.5822387659116,0.20504190998241079,0.0032920745418187902,0.019124830221787237,15.087442777344304,0.06683240072113161,-0.027899551194678796,0.01134052316109857,100.04063291744347
2007-11-01,3.08,210.834,209.854,12070.1,-0.013112010391686635,0.047,76.1,14384.286218037301,,,3.7347389731573974,73.78581834419597,0.32388837625877964,0.01632218888876724,0.014132197380250178,23.89836889442691,0.20504190998241079,-0.07380709550858355,0.053662297890802124,99.53517933540131
2007-12-01,3.018,211.445,210.233,12120.5,-0.017386205443821412,0.05,75.5,15576.051333520429,,,3.648984352905011,73.91907682462737,0.25330307768308735,-0.018395642936627654,0.01353837405716396,18.72392965917069,0.32388837625877964,0.06683240072113161,0.03149632389203494,99.42680129584525
2008-01-01,3.043,212.174,211.07,12137.1,-0.018196318569782433,0.05,78.4,14135.121049888665,,,3.6665699429870457,74.21337061914208,0.3025419311340154,0.003300265101638278,0.015096264824448369,22.452656463079645,0.25330307768308735,0.20504190998241079,-0.027899551194678796,99.47967234439658
2008-02-01,3.028,212.687,211.878,12141.8,-0.012093393046936685,0.049,70.8,14322.393075260292,,,3.6396959961508384,74.49746785446813,0.2763572126146301,0.04001454705432539,0.012154051350450112,20.58791256310882,0.3025419311340154,0.32388837625877964,-0.07380709550858355,99.6196288442641
2008-03-01,3.244,213.448,212.537,12145.9,-0.005231809081254868,0.051,69.5,15399.201080282492,,,3.885428677398399,74.72917587189369,0.21731707326703242,-0.03062931682103298,0.009206404599878537,16.23992578813727,0.2763572126146301,0.25330307768308735,0.06683240072113161,99.57319815599115
2008-04-01,3.458,213.942,213.083,12100.8,-0.017628705643476295,0.05,62.6,14909.683081240644,,,4.132178969845411,74.92115246903232,0.16979955098123845,-0.0062233863561808045,0.0039824771007566095,12.721578048238593,0.21731707326703242,0.3025419311340154,0.20504190998241079,99.59848931018686
2008-05-01,3.766,215.208,213.967,12696.2,-0.015190061370684127,0.054000000000000006,59.8,16013.68435319465,,,4.473753897779513,75.23197172154251,0.15005657945300288,0.014770272288016084,0.052761631522649566,11.289052342039708,0.16979955098123845,0.2763572126146301,0.32388837625877964,99.42334857440245
2008-06-01,4.054,217.463,215.015,12376.6,-0.016454873642551604,0.055999999999999994,56.4,15227.774806408857,,,4.765939828078034,75.6004542742921,0.2641715989815252,-0.03820991351541114,0.02682252992956302,19.971492889369426,0.15005657945300288,0.21731707326703242,0.25330307768308735,98.87429125874286
2008-07-01,4.062,219.016,216.376,12188.7,-0.025945488263535932,0.057999999999999996,61.2,15495.711169445778,,,4.74148369753808,76.07898934518164,0.2985928384512524,-0.01796428763794433,0.010135583106809065,22.716641375080375,0.2641715989815252,0.16979955098123845,0.3025419311340154,98.79460861306937
2008-08-01,3.779,218.69,217.063,12120.6,-0.029884224289653316,0.061,63.0,15749.344660305993,,,4.417719659868612,76.32054231630661,0.28805481159644186,-0.013500708741397749,0.004117340049209384,21.98449943786197,0.2985928384512524,0.15005657945300288,0.2763572126146301,99.25602450957976
2008-09-01,3.703,218.877,218.225,12149.0,-0.030916634586811487,0.061,70.3,13986.48184213541,,,4.325175857140464,76.72910789483244,0.25873536333784997,-0.03942132649834407,0.004913313922710438,19.852533609758563,0.28805481159644186,0.2641715989815252,0.21731707326703242,99.70211580019827
2008-10-01,3.051,216.995,219.29,12240.5,-0.027854442430482518,0.065,57.6,14603.03707419399,,,3.5945345825940693,77.10356774089955,0.04932568347516719,-0.021124092344027123,0.01325287242144313,3.803186177193723,0.25873536333784997,0.2985928384512524,0.16979955098123845,101.05762805594598
2008-11-01,2.147,213.153,220.043,12345.9,-0.02234750327367463,0.068,55.3,13917.279804401865,,,2.5750803245399627,77.36832667431602,-0.31050594350829397,-0.03246642944644895,0.022849852113901337,-24.023325271666405,0.04932568347516719,0.28805481159644186,0.15005657945300288,103.23241990495092
2008-12-01,1.687,211.398,220.684,12288.8,-0.016759538522351125,0.073,60.1,14567.435790542131,,,2.040160777695784,77.59370579293481,-0.4408962658139157,-0.06475425134274615,0.013885565776989406,-34.21077513476856,-0.31050594350829397,0.25873536333784997,0.2641715989815252,104.39266218223446
2009-01-01,1.788,211.933,221.319,12361.5,-0.008675870024377641,0.078,61.2,14002.412806853457,,,2.1568458852561894,77.81697527861803,-0.41175378656514294,-0.009388546625587857,0.018488765850161792,-32.041434230017096,-0.4408962658139157,0.04932568347516719,0.2985928384512524,104.42875814526289
2009-02-01,1.923,212.705,221.968,12241.9,-0.0008545897612055597,0.083,56.3,13440.67613349672,,,2.3112757939399637,78.04516724115095,-0.3649810873259046,-0.061562124229546655,0.008244247146222072,-28.485010000207346,-0.41175378656514294,-0.31050594350829397,0.28805481159644186,104.3548576667215
2009-03-01,1.959,212.495,222.216,12242.7,0.002982411135777019,0.087,57.3,14747.362926161932,,,2.356871506388386,78.13236540248865,-0.393407600016352,-0.04232934882285477,0.007969767575889852,-30.737866356593713,-0.3649810873259046,-0.4408962658139157,0.25873536333784997,104.57469587519705
2009-04-01,2.049,212.709,222.905,12320.0,0.022813207179874118,0.09,65.1,14315.066956775308,,,2.462670330122374,78.37462158459216,-0.404026217621812,-0.03988120479995194,0.01811450482612731,-31.6654019163636,-0.393407600016352,-0.41175378656514294,0.04932568347516719,104.79340319403505
